year,origin,destination,male-germans,female-germans,all-germans,male-foreigners,female-foreigners,all-foreigners,all-males,all-females,all
2003,Bayern,Hamburg,1033,1037,2070,368,156,524,1401,1193,2594
2003,Bayern,Niedersachsen,3005,2816,5821,561,389,950,3566,3205,6771
2003,Bayern,Bremen,339,284,623,127,62,189,466,346,812
2003,Bayern,Nordrhein-Westfalen,6360,6184,12544,2179,1327,3506,8539,7511,16050
2003,Bayern,Hessen,4871,4854,9725,1454,997,2451,6325,5851,12176
2003,Bayern,Rheinland-Pfalz,1946,1857,3803,422,318,740,2368,2175,4543
2003,Bayern,Baden-Wuerttemberg,12008,12222,24230,2612,1992,4604,14620,14214,28834
2003,Bayern,Bayern,0,0,0,0,0,0,0,0,0
2003,Bayern,Saarland,387,384,771,93,63,156,480,447,927
2003,Bayern,Berlin,3007,2660,5667,561,433,994,3568,3093,6661
2003,Bayern,Brandenburg,1213,1033,2246,66,48,114,1279,1081,2360
2003,Bayern,Mecklenburg-Vorpommern,518,414,932,46,55,101,564,469,1033
2003,Bayern,Sachsen,3569,3237,6806,325,183,508,3894,3420,7314
2003,Bayern,Sachsen-Anhalt,1191,1036,2227,151,70,221,1342,1106,2448
2003,Bayern,Thueringen,1990,1851,3841,126,69,195,2116,1920,4036
2003,Bayern,Insgesamt,42527,41071,83598,9301,6298,15599,51828,47369,99197
2003,Saarland,Schleswig-Holstein,75,57,132,9,5,14,84,62,146
2003,Saarland,Hamburg,74,60,134,25,19,44,99,79,178
2003,Saarland,Niedersachsen,211,210,421,52,32,84,263,242,505
2003,Saarland,Bremen,12,18,30,22,19,41,34,37,71
2003,Saarland,Nordrhein-Westfalen,646,599,1245,220,159,379,866,758,1624
2003,Saarland,Hessen,350,379,729,117,78,195,467,457,924
2003,Saarland,Rheinland-Pfalz,1697,1608,3305,206,196,402,1903,1804,3707
2003,Saarland,Baden-Wuerttemberg,729,697,1426,173,155,328,902,852,1754
2003,Saarland,Bayern,436,424,860,133,84,217,569,508,1077
2003,Saarland,Saarland,0,0,0,0,0,0,0,0,0
2003,Saarland,Berlin,150,137,287,55,31,86,205,168,373
2003,Saarland,Brandenburg,46,37,83,1,2,3,47,39,86
2003,Saarland,Mecklenburg-Vorpommern,25,27,52,10,16,26,35,43,78
2003,Saarland,Sachsen,87,79,166,27,5,32,114,84,198
2003,Saarland,Sachsen-Anhalt,63,50,113,6,2,8,69,52,121
2003,Saarland,Thueringen,43,43,86,9,2,11,52,45,97
2003,Saarland,Insgesamt,4644,4425,9069,1065,805,1870,5709,5230,10939
2003,Berlin,Schleswig-Holstein,1270,1287,2557,83,88,171,1353,1375,2728
2003,Berlin,Hamburg,1098,1042,2140,217,158,375,1315,1200,2515
2003,Berlin,Niedersachsen,2675,2609,5284,379,330,709,3054,2939,5993
2003,Berlin,Bremen,300,282,582,78,56,134,378,338,716
2003,Berlin,Nordrhein-Westfalen,3438,3504,6942,957,649,1606,4395,4153,8548
2003,Berlin,Hessen,1476,1483,2959,382,276,658,1858,1759,3617
2003,Berlin,Rheinland-Pfalz,640,637,1277,117,91,208,757,728,1485
2003,Berlin,Baden-Wuerttemberg,2772,2637,5409,617,470,1087,3389,3107,6496
2003,Berlin,Bayern,3096,2948,6044,793,596,1389,3889,3544,7433
2003,Berlin,Saarland,119,115,234,33,31,64,152,146,298
2003,Berlin,Berlin,0,0,0,0,0,0,0,0,0
2003,Berlin,Brandenburg,15929,16121,32050,779,627,1406,16708,16748,33456
2003,Berlin,Mecklenburg-Vorpommern,1241,1320,2561,167,91,258,1408,1411,2819
2003,Berlin,Sachsen,1233,1152,2385,235,179,414,1468,1331,2799
2003,Berlin,Sachsen-Anhalt,859,873,1732,174,105,279,1033,978,2011
2003,Berlin,Thueringen,534,483,1017,95,49,144,629,532,1161
2003,Berlin,Insgesamt,36680,36493,73173,5106,3796,8902,41786,40289,82075
2003,Brandenburg,Schleswig-Holstein,754,853,1607,24,14,38,778,867,1645
2003,Brandenburg,Hamburg,657,704,1361,52,30,82,709,734,1443
2003,Brandenburg,Niedersachsen,2108,2094,4202,117,104,221,2225,2198,4423
2003,Brandenburg,Bremen,148,166,314,31,13,44,179,179,358
2003,Brandenburg,Nordrhein-Westfalen,2111,2419,4530,187,145,332,2298,2564,4862
2003,Brandenburg,Hessen,884,973,1857,82,57,139,966,1030,1996
2003,Brandenburg,Rheinland-Pfalz,518,564,1082,35,26,61,553,590,1143
2003,Brandenburg,Baden-Wuerttemberg,2244,2154,4398,145,122,267,2389,2276,4665
2003,Brandenburg,Bayern,2305,2263,4568,129,129,258,2434,2392,4826
2003,Brandenburg,Saarland,59,76,135,7,2,9,66,78,144
2003,Brandenburg,Berlin,10025,10555,20580,1145,923,2068,11170,11478,22648
2003,Brandenburg,Brandenburg,0,0,0,0,0,0,0,0,0
2003,Brandenburg,Mecklenburg-Vorpommern,1435,1570,3005,51,23,74,1486,1593,3079
2003,Brandenburg,Sachsen,1794,1847,3641,124,66,190,1918,1913,3831
2003,Brandenburg,Sachsen-Anhalt,1016,1119,2135,64,32,96,1080,1151,2231
2003,Brandenburg,Thueringen,470,461,931,18,12,30,488,473,961
2003,Brandenburg,Insgesamt,26528,27818,54346,2211,1698,3909,28739,29516,58255
2003,Mecklenburg-Vorpommern,Schleswig-Holstein,3131,3349,6480,123,97,220,3254,3446,6700
2003,Mecklenburg-Vorpommern,Hamburg,2474,2454,4928,221,143,364,2695,2597,5292
2003,Mecklenburg-Vorpommern,Niedersachsen,2299,2406,4705,117,87,204,2416,2493,4909
2003,Mecklenburg-Vorpommern,Bremen,284,303,587,29,23,52,313,326,639
2003,Mecklenburg-Vorpommern,Nordrhein-Westfalen,1454,1488,2942,231,151,382,1685,1639,3324
2003,Mecklenburg-Vorpommern,Hessen,451,524,975,84,39,123,535,563,1098
2003,Mecklenburg-Vorpommern,Rheinland-Pfalz,278,264,542,35,18,53,313,282,595
2003,Mecklenburg-Vorpommern,Baden-Wuerttemberg,998,953,1951,94,62,156,1092,1015,2107
2003,Mecklenburg-Vorpommern,Bayern,881,841,1722,118,73,191,999,914,1913
2003,Mecklenburg-Vorpommern,Saarland,29,32,61,5,2,7,34,34,68
2003,Mecklenburg-Vorpommern,Berlin,1595,1735,3330,211,124,335,1806,1859,3665
2003,Mecklenburg-Vorpommern,Brandenburg,1168,1249,2417,55,44,99,1223,1293,2516
2003,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0,0,0,0,0,0,0,0,0
2003,Mecklenburg-Vorpommern,Sachsen,603,612,1215,37,29,66,640,641,1281
2003,Mecklenburg-Vorpommern,Sachsen-Anhalt,395,411,806,18,11,29,413,422,835
2003,Mecklenburg-Vorpommern,Thueringen,286,243,529,10,7,17,296,250,546
2003,Mecklenburg-Vorpommern,Insgesamt,16326,16864,33190,1388,910,2298,17714,17774,35488
2003,Sachsen,Schleswig-Holstein,485,558,1043,63,40,103,548,598,1146
2003,Sachsen,Hamburg,349,428,777,107,75,182,456,503,959
2003,Sachsen,Niedersachsen,1677,1708,3385,249,158,407,1926,1866,3792
2003,Sachsen,Bremen,113,141,254,39,27,66,152,168,320
2003,Sachsen,Nordrhein-Westfalen,2598,3005,5603,642,380,1022,3240,3385,6625
2003,Sachsen,Hessen,1656,1882,3538,337,175,512,1993,2057,4050
2003,Sachsen,Rheinland-Pfalz,863,954,1817,109,80,189,972,1034,2006
2003,Sachsen,Baden-Wuerttemberg,4675,4605,9280,488,382,870,5163,4987,10150
2003,Sachsen,Bayern,6335,6877,13212,611,369,980,6946,7246,14192
2003,Sachsen,Saarland,114,104,218,24,10,34,138,114,252
2003,Sachsen,Berlin,1473,1670,3143,368,231,599,1841,1901,3742
2003,Sachsen,Brandenburg,1488,1577,3065,114,72,186,1602,1649,3251
2003,Sachsen,Mecklenburg-Vorpommern,602,670,1272,50,42,92,652,712,1364
2003,Sachsen,Sachsen,0,0,0,0,0,0,0,0,0
2003,Sachsen,Sachsen-Anhalt,1745,2025,3770,238,107,345,1983,2132,4115
2003,Sachsen,Thueringen,1724,1973,3697,148,81,229,1872,2054,3926
2003,Sachsen,Insgesamt,25897,28177,54074,3587,2229,5816,29484,30406,59890
2003,Sachsen-Anhalt,Schleswig-Holstein,455,543,998,74,35,109,529,578,1107
2003,Sachsen-Anhalt,Hamburg,372,410,782,82,53,135,454,463,917
2003,Sachsen-Anhalt,Niedersachsen,4552,4894,9446,412,266,678,4964,5160,10124
2003,Sachsen-Anhalt,Bremen,143,188,331,25,19,44,168,207,375
2003,Sachsen-Anhalt,Nordrhein-Westfalen,2189,2391,4580,620,369,989,2809,2760,5569
2003,Sachsen-Anhalt,Hessen,1016,1162,2178,224,113,337,1240,1275,2515
2003,Sachsen-Anhalt,Rheinland-Pfalz,545,560,1105,104,42,146,649,602,1251
2003,Sachsen-Anhalt,Baden-Wuerttemberg,2182,2105,4287,247,141,388,2429,2246,4675
2003,Sachsen-Anhalt,Bayern,2442,2486,4928,322,202,524,2764,2688,5452
2003,Sachsen-Anhalt,Saarland,81,73,154,10,6,16,91,79,170
2003,Sachsen-Anhalt,Berlin,1159,1227,2386,303,224,527,1462,1451,2913
2003,Sachsen-Anhalt,Brandenburg,999,1089,2088,49,31,80,1048,1120,2168
2003,Sachsen-Anhalt,Mecklenburg-Vorpommern,540,605,1145,40,19,59,580,624,1204
2003,Sachsen-Anhalt,Sachsen,2314,2422,4736,268,188,456,2582,2610,5192
2003,Sachsen-Anhalt,Sachsen-Anhalt,0,0,0,0,0,0,0,0,0
2003,Sachsen-Anhalt,Thueringen,1299,1456,2755,61,43,104,1360,1499,2859
2003,Sachsen-Anhalt,Insgesamt,20288,21611,41899,2841,1751,4592,23129,23362,46491
2003,Thueringen,Schleswig-Holstein,247,255,502,16,12,28,263,267,530
2003,Thueringen,Hamburg,178,196,374,30,24,54,208,220,428
2003,Thueringen,Niedersachsen,1322,1536,2858,134,82,216,1456,1618,3074
2003,Thueringen,Bremen,83,75,158,5,10,15,88,85,173
2003,Thueringen,Nordrhein-Westfalen,1573,1849,3422,319,191,510,1892,2040,3932
2003,Thueringen,Hessen,2150,2693,4843,235,144,379,2385,2837,5222
2003,Thueringen,Rheinland-Pfalz,582,598,1180,65,64,129,647,662,1309
2003,Thueringen,Baden-Wuerttemberg,2165,2270,4435,189,155,344,2354,2425,4779
2003,Thueringen,Bayern,3586,3909,7495,312,217,529,3898,4126,8024
2003,Thueringen,Saarland,54,55,109,5,5,10,59,60,119
2003,Thueringen,Berlin,699,705,1404,91,87,178,790,792,1582
2003,Thueringen,Brandenburg,379,413,792,13,6,19,392,419,811
2003,Thueringen,Mecklenburg-Vorpommern,310,312,622,20,9,29,330,321,651
2003,Thueringen,Sachsen,2125,2234,4359,137,88,225,2262,2322,4584
2003,Thueringen,Sachsen-Anhalt,1089,1322,2411,80,26,106,1169,1348,2517
2003,Thueringen,Thueringen,0,0,0,0,0,0,0,0,0
2003,Thueringen,Insgesamt,16542,18422,34964,1651,1120,2771,18193,19542,37735
2003,Insgesamt,Schleswig-Holstein,27564,29264,56828,2912,2476,5388,30476,31740,62216
2003,Insgesamt,Hamburg,25216,25305,50521,4128,3070,7198,29344,28375,57719
2003,Insgesamt,Niedersachsen,54488,56259,110747,6595,4994,11589,61083,61253,122336
2003,Insgesamt,Bremen,9726,9546,19272,1677,1346,3023,11403,10892,22295
2003,Insgesamt,Nordrhein-Westfalen,63534,66632,130166,14766,10628,25394,78300,77260,155560
2003,Insgesamt,Hessen,36151,37999,74150,9073,6729,15802,45224,44728,89952
2003,Insgesamt,Rheinland-Pfalz,28637,28507,57144,5548,4333,9881,34185,32840,67025
2003,Insgesamt,Baden-Wuerttemberg,55151,55412,110563,11483,9130,20613,66634,64542,131176
2003,Insgesamt,Bayern,56643,57499,114142,11192,8075,19267,67835,65574,133409
2003,Insgesamt,Saarland,4680,4541,9221,958,756,1714,5638,5297,10935
2003,Insgesamt,Berlin,33011,32701,65712,5186,4134,9320,38197,36835,75032
2003,Insgesamt,Brandenburg,27364,27448,54812,1649,1296,2945,29013,28744,57757
2003,Insgesamt,Mecklenburg-Vorpommern,12035,11854,23889,1135,800,1935,13170,12654,25824
2003,Insgesamt,Sachsen,21413,20470,41883,2605,1776,4381,24018,22246,46264
2003,Insgesamt,Sachsen-Anhalt,13792,13969,27761,1719,987,2706,15511,14956,30467
2003,Insgesamt,Thueringen,12556,12403,24959,1140,792,1932,13696,13195,26891
2003,Insgesamt,Insgesamt,481961,489809,971770,81766,61322,143088,563727,551131,1114858
2004,Schleswig-Holstein,Schleswig-Holstein,0,0,0,0,0,0,0,0,0
2004,Schleswig-Holstein,Hamburg,8936,8640,17576,1055,989,2044,9991,9629,19620
2004,Schleswig-Holstein,Niedersachsen,3946,3879,7825,299,228,527,4245,4107,8352
2004,Schleswig-Holstein,Bremen,413,383,796,68,56,124,481,439,920
2004,Schleswig-Holstein,Nordrhein-Westfalen,2355,2487,4842,352,224,576,2707,2711,5418
2004,Schleswig-Holstein,Hessen,844,903,1747,109,87,196,953,990,1943
2004,Schleswig-Holstein,Rheinland-Pfalz,452,490,942,31,39,70,483,529,1012
2004,Schleswig-Holstein,Baden-Wuerttemberg,1314,1233,2547,190,154,344,1504,1387,2891
2004,Schleswig-Holstein,Bayern,1267,1185,2452,161,153,314,1428,1338,2766
2004,Schleswig-Holstein,Saarland,76,84,160,11,5,16,87,89,176
2004,Schleswig-Holstein,Berlin,1086,1024,2110,110,117,227,1196,1141,2337
2004,Schleswig-Holstein,Brandenburg,496,494,990,18,12,30,514,506,1020
2004,Schleswig-Holstein,Mecklenburg-Vorpommern,2202,1902,4104,75,38,113,2277,1940,4217
2004,Schleswig-Holstein,Sachsen,369,330,699,23,20,43,392,350,742
2004,Schleswig-Holstein,Sachsen-Anhalt,286,248,534,35,17,52,321,265,586
2004,Schleswig-Holstein,Thueringen,168,164,332,18,7,25,186,171,357
2004,Schleswig-Holstein,Insgesamt,24210,23446,47656,2555,2146,4701,26765,25592,52357
2004,Hamburg,Schleswig-Holstein,10494,10955,21449,1012,890,1902,11506,11845,23351
2004,Hamburg,Hamburg,0,0,0,0,0,0,0,0,0
2004,Hamburg,Niedersachsen,5526,5736,11262,543,439,982,6069,6175,12244
2004,Hamburg,Bremen,377,360,737,104,48,152,481,408,889
2004,Hamburg,Nordrhein-Westfalen,1784,1796,3580,400,282,682,2184,2078,4262
2004,Hamburg,Hessen,744,676,1420,137,121,258,881,797,1678
2004,Hamburg,Rheinland-Pfalz,231,251,482,69,35,104,300,286,586
2004,Hamburg,Baden-Wuerttemberg,887,881,1768,224,183,407,1111,1064,2175
2004,Hamburg,Bayern,965,931,1896,304,158,462,1269,1089,2358
2004,Hamburg,Saarland,61,54,115,7,8,15,68,62,130
2004,Hamburg,Berlin,1164,1092,2256,184,141,325,1348,1233,2581
2004,Hamburg,Brandenburg,270,255,525,21,5,26,291,260,551
2004,Hamburg,Mecklenburg-Vorpommern,1130,962,2092,45,38,83,1175,1000,2175
2004,Hamburg,Sachsen,267,234,501,29,25,54,296,259,555
2004,Hamburg,Sachsen-Anhalt,195,165,360,39,19,58,234,184,418
2004,Hamburg,Thueringen,97,71,168,20,5,25,117,76,193
2004,Hamburg,Insgesamt,24192,24419,48611,3138,2397,5535,27330,26816,54146
2004,Niedersachsen,Schleswig-Holstein,4429,4563,8992,641,603,1244,5070,5166,10236
2004,Niedersachsen,Hamburg,5809,5797,11606,797,679,1476,6606,6476,13082
2004,Niedersachsen,Niedersachsen,0,0,0,0,0,0,0,0,0
2004,Niedersachsen,Bremen,6072,5800,11872,733,727,1460,6805,6527,13332
2004,Niedersachsen,Nordrhein-Westfalen,18129,18887,37016,2765,2307,5072,20894,21194,42088
2004,Niedersachsen,Hessen,4825,5176,10001,967,897,1864,5792,6073,11865
2004,Niedersachsen,Rheinland-Pfalz,2272,2357,4629,448,473,921,2720,2830,5550
2004,Niedersachsen,Baden-Wuerttemberg,5827,5947,11774,1496,1322,2818,7323,7269,14592
2004,Niedersachsen,Bayern,6377,6467,12844,1583,1432,3015,7960,7899,15859
2004,Niedersachsen,Saarland,440,446,886,156,158,314,596,604,1200
2004,Niedersachsen,Berlin,3121,2938,6059,475,450,925,3596,3388,6984
2004,Niedersachsen,Brandenburg,2028,2048,4076,254,245,499,2282,2293,4575
2004,Niedersachsen,Mecklenburg-Vorpommern,2032,1901,3933,287,222,509,2319,2123,4442
2004,Niedersachsen,Sachsen,2586,2721,5307,542,460,1002,3128,3181,6309
2004,Niedersachsen,Sachsen-Anhalt,3582,3563,7145,378,309,687,3960,3872,7832
2004,Niedersachsen,Thueringen,1669,1761,3430,248,233,481,1917,1994,3911
2004,Niedersachsen,Insgesamt,69198,70372,139570,11770,10517,22287,80968,80889,161857
2004,Bremen,Schleswig-Holstein,336,313,649,43,40,83,379,353,732
2004,Bremen,Hamburg,445,449,894,141,102,243,586,551,1137
2004,Bremen,Niedersachsen,5984,6140,12124,647,556,1203,6631,6696,13327
2004,Bremen,Bremen,0,0,0,0,0,0,0,0,0
2004,Bremen,Nordrhein-Westfalen,758,783,1541,249,200,449,1007,983,1990
2004,Bremen,Hessen,241,261,502,68,56,124,309,317,626
2004,Bremen,Rheinland-Pfalz,108,100,208,24,17,41,132,117,249
2004,Bremen,Baden-Wuerttemberg,345,322,667,76,64,140,421,386,807
2004,Bremen,Bayern,279,279,558,75,57,132,354,336,690
2004,Bremen,Saarland,24,26,50,7,3,10,31,29,60
2004,Bremen,Berlin,308,257,565,57,51,108,365,308,673
2004,Bremen,Brandenburg,68,71,139,3,5,8,71,76,147
2004,Bremen,Mecklenburg-Vorpommern,149,131,280,23,5,28,172,136,308
2004,Bremen,Sachsen,116,91,207,21,8,29,137,99,236
2004,Bremen,Sachsen-Anhalt,70,73,143,8,6,14,78,79,157
2004,Bremen,Thueringen,50,47,97,6,2,8,56,49,105
2004,Bremen,Insgesamt,9281,9343,18624,1448,1172,2620,10729,10515,21244
2004,Nordrhein-Westfalen,Schleswig-Holstein,2840,3072,5912,414,212,626,3254,3284,6538
2004,Nordrhein-Westfalen,Hamburg,2549,2551,5100,530,349,879,3079,2900,5979
2004,Nordrhein-Westfalen,Niedersachsen,12980,13384,26364,1744,1342,3086,14724,14726,29450
2004,Nordrhein-Westfalen,Bremen,839,907,1746,199,167,366,1038,1074,2112
2004,Nordrhein-Westfalen,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0
2004,Nordrhein-Westfalen,Hessen,6584,6787,13371,1822,1293,3115,8406,8080,16486
2004,Nordrhein-Westfalen,Rheinland-Pfalz,7255,7337,14592,1194,846,2040,8449,8183,16632
2004,Nordrhein-Westfalen,Baden-Wuerttemberg,7252,7107,14359,1748,1364,3112,9000,8471,17471
2004,Nordrhein-Westfalen,Bayern,7005,7004,14009,1756,1187,2943,8761,8191,16952
2004,Nordrhein-Westfalen,Saarland,603,566,1169,131,93,224,734,659,1393
2004,Nordrhein-Westfalen,Berlin,3839,3577,7416,706,627,1333,4545,4204,8749
2004,Nordrhein-Westfalen,Brandenburg,1328,1198,2526,92,69,161,1420,1267,2687
2004,Nordrhein-Westfalen,Mecklenburg-Vorpommern,1047,944,1991,138,57,195,1185,1001,2186
2004,Nordrhein-Westfalen,Sachsen,1949,1719,3668,304,173,477,2253,1892,4145
2004,Nordrhein-Westfalen,Sachsen-Anhalt,1247,1028,2275,349,104,453,1596,1132,2728
2004,Nordrhein-Westfalen,Thueringen,1016,949,1965,146,65,211,1162,1014,2176
2004,Nordrhein-Westfalen,Insgesamt,58333,58130,116463,11273,7948,19221,69606,66078,135684
2004,Hessen,Schleswig-Holstein,930,1054,1984,125,82,207,1055,1136,2191
2004,Hessen,Hamburg,1010,1043,2053,163,150,313,1173,1193,2366
2004,Hessen,Niedersachsen,3411,3560,6971,467,440,907,3878,4000,7878
2004,Hessen,Bremen,278,290,568,76,49,125,354,339,693
2004,Hessen,Nordrhein-Westfalen,6714,6945,13659,1640,1273,2913,8354,8218,16572
2004,Hessen,Hessen,0,0,0,0,0,0,0,0,0
2004,Hessen,Rheinland-Pfalz,5963,5968,11931,1363,1050,2413,7326,7018,14344
2004,Hessen,Baden-Wuerttemberg,6157,6021,12178,1575,1199,2774,7732,7220,14952
2004,Hessen,Bayern,5497,5287,10784,1372,873,2245,6869,6160,13029
2004,Hessen,Saarland,392,339,731,93,59,152,485,398,883
2004,Hessen,Berlin,1634,1552,3186,283,231,514,1917,1783,3700
2004,Hessen,Brandenburg,550,548,1098,25,23,48,575,571,1146
2004,Hessen,Mecklenburg-Vorpommern,331,315,646,34,32,66,365,347,712
2004,Hessen,Sachsen,1080,978,2058,121,104,225,1201,1082,2283
2004,Hessen,Sachsen-Anhalt,510,499,1009,92,44,136,602,543,1145
2004,Hessen,Thueringen,1334,1429,2763,132,86,218,1466,1515,2981
2004,Hessen,Insgesamt,35791,35828,71619,7561,5695,13256,43352,41523,84875
2004,Rheinland-Pfalz,Schleswig-Holstein,416,475,891,44,42,86,460,517,977
2004,Rheinland-Pfalz,Hamburg,370,318,688,62,47,109,432,365,797
2004,Rheinland-Pfalz,Niedersachsen,1266,1207,2473,177,132,309,1443,1339,2782
2004,Rheinland-Pfalz,Bremen,95,128,223,30,30,60,125,158,283
2004,Rheinland-Pfalz,Nordrhein-Westfalen,6850,6947,13797,1157,1006,2163,8007,7953,15960
2004,Rheinland-Pfalz,Hessen,5030,5179,10209,1281,1091,2372,6311,6270,12581
2004,Rheinland-Pfalz,Rheinland-Pfalz,0,0,0,0,0,0,0,0,0
2004,Rheinland-Pfalz,Baden-Wuerttemberg,5049,5172,10221,1145,991,2136,6194,6163,12357
2004,Rheinland-Pfalz,Bayern,2025,1987,4012,396,317,713,2421,2304,4725
2004,Rheinland-Pfalz,Saarland,1536,1587,3123,212,172,384,1748,1759,3507
2004,Rheinland-Pfalz,Berlin,640,668,1308,101,99,200,741,767,1508
2004,Rheinland-Pfalz,Brandenburg,295,269,564,31,14,45,326,283,609
2004,Rheinland-Pfalz,Mecklenburg-Vorpommern,184,174,358,11,16,27,195,190,385
2004,Rheinland-Pfalz,Sachsen,523,483,1006,49,30,79,572,513,1085
2004,Rheinland-Pfalz,Sachsen-Anhalt,260,241,501,57,22,79,317,263,580
2004,Rheinland-Pfalz,Thueringen,299,299,598,34,22,56,333,321,654
2004,Rheinland-Pfalz,Insgesamt,24838,25134,49972,4787,4031,8818,29625,29165,58790
2004,Baden-Wuerttemberg,Schleswig-Holstein,1183,1241,2424,158,128,286,1341,1369,2710
2004,Baden-Wuerttemberg,Hamburg,1075,1090,2165,248,155,403,1323,1245,2568
2004,Baden-Wuerttemberg,Niedersachsen,2877,2847,5724,437,363,800,3314,3210,6524
2004,Baden-Wuerttemberg,Bremen,298,299,597,102,62,164,400,361,761
2004,Baden-Wuerttemberg,Nordrhein-Westfalen,6366,6437,12803,1829,1385,3214,8195,7822,16017
2004,Baden-Wuerttemberg,Hessen,5551,5614,11165,1570,1231,2801,7121,6845,13966
2004,Baden-Wuerttemberg,Rheinland-Pfalz,5228,5181,10409,1235,1015,2250,6463,6196,12659
2004,Baden-Wuerttemberg,Baden-Wuerttemberg,0,0,0,0,0,0,0,0,0
2004,Baden-Wuerttemberg,Bayern,12527,12756,25283,2628,1967,4595,15155,14723,29878
2004,Baden-Wuerttemberg,Saarland,621,627,1248,165,119,284,786,746,1532
2004,Baden-Wuerttemberg,Berlin,2406,2250,4656,400,347,747,2806,2597,5403
2004,Baden-Wuerttemberg,Brandenburg,1006,939,1945,57,37,94,1063,976,2039
2004,Baden-Wuerttemberg,Mecklenburg-Vorpommern,551,491,1042,56,30,86,607,521,1128
2004,Baden-Wuerttemberg,Sachsen,2327,2083,4410,225,154,379,2552,2237,4789
2004,Baden-Wuerttemberg,Sachsen-Anhalt,893,805,1698,135,56,191,1028,861,1889
2004,Baden-Wuerttemberg,Thueringen,1056,965,2021,97,66,163,1153,1031,2184
2004,Baden-Wuerttemberg,Insgesamt,43965,43625,87590,9342,7115,16457,53307,50740,104047
2004,Bayern,Schleswig-Holstein,1117,1089,2206,160,128,288,1277,1217,2494
2004,Bayern,Hamburg,1190,1126,2316,264,209,473,1454,1335,2789
2004,Bayern,Niedersachsen,2915,2781,5696,491,368,859,3406,3149,6555
2004,Bayern,Bremen,303,270,573,97,52,149,400,322,722
2004,Bayern,Nordrhein-Westfalen,6144,6063,12207,1839,1294,3133,7983,7357,15340
2004,Bayern,Hessen,4874,4762,9636,1524,969,2493,6398,5731,12129
2004,Bayern,Rheinland-Pfalz,1920,1891,3811,510,314,824,2430,2205,4635
2004,Bayern,Baden-Wuerttemberg,12200,12536,24736,2565,1943,4508,14765,14479,29244
2004,Bayern,Bayern,0,0,0,0,0,0,0,0,0
2004,Bayern,Saarland,350,362,712,91,57,148,441,419,860
2004,Bayern,Berlin,2822,2606,5428,521,441,962,3343,3047,6390
2004,Bayern,Brandenburg,1247,1091,2338,86,49,135,1333,1140,2473
2004,Bayern,Mecklenburg-Vorpommern,521,471,992,45,14,59,566,485,1051
2004,Bayern,Sachsen,3658,3292,6950,392,195,587,4050,3487,7537
2004,Bayern,Sachsen-Anhalt,1104,1016,2120,120,78,198,1224,1094,2318
2004,Bayern,Thueringen,2088,1975,4063,160,97,257,2248,2072,4320
2004,Bayern,Insgesamt,42453,41331,83784,8865,6208,15073,51318,47539,98857
2004,Saarland,Schleswig-Holstein,73,80,153,15,9,24,88,89,177
2004,Saarland,Hamburg,61,58,119,30,13,43,91,71,162
2004,Saarland,Niedersachsen,183,190,373,36,31,67,219,221,440
2004,Saarland,Bremen,22,30,52,41,31,72,63,61,124
2004,Saarland,Nordrhein-Westfalen,629,630,1259,356,182,538,985,812,1797
2004,Saarland,Hessen,360,373,733,113,85,198,473,458,931
2004,Saarland,Rheinland-Pfalz,1672,1692,3364,177,154,331,1849,1846,3695
2004,Saarland,Baden-Wuerttemberg,698,760,1458,177,114,291,875,874,1749
2004,Saarland,Bayern,378,388,766,154,85,239,532,473,1005
2004,Saarland,Saarland,0,0,0,0,0,0,0,0,0
